team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Away,BALL LOST,THEFT,1,6846,684.6,6846,684.6,B24,,0.84,0.37,,,1
Away,RECOVERY,INTERCEPTION,1,6863,686.3,6863,686.3,B20,,0.78,0.37,,,1
Away,PASS,PASS,1,6863,686.3,6878,687.8,B20,B22,0.78,0.37,0.86,0.17,1
Away,PASS,PASS,1,6888,688.8,6897,689.7,B22,B18,0.85,0.17,0.75,0.2,1
Away,PASS,PASS,1,6909,690.9,6921,692.1,B18,B22,0.75,0.2,0.84,0.09,1
Away,PASS,PASS,1,6932,693.2,6942,694.2,B22,B18,0.84,0.12,0.82,0.27,1
Away,PASS,PASS,1,6942,694.2,6949,694.9,B18,B22,0.82,0.27,0.8,0.2,1
Away,PASS,PASS,1,6951,695.1,6961,696.1,B22,B20,0.8,0.22,0.76,0.41,1
Away,PASS,PASS,1,6972,697.2,7002,700.2,B20,B19,0.77,0.43,0.86,0.89,1
Away,PASS,PASS,1,7018,701.8,7027,702.7,B19,B15,0.84,0.96,0.74,0.9,1
Away,PASS,PASS,1,7038,703.8,7046,704.6,B15,B19,0.74,0.9,0.77,0.98,1
Away,PASS,PASS,1,7054,705.4,7067,706.7,B19,B15,0.76,0.98,0.68,0.95,1
Away,PASS,PASS,1,7067,706.7,7082,708.2,B15,B16,0.68,0.95,0.53,0.77,1
Away,PASS,PASS,1,7098,709.8,7120,712.0,B16,B20,0.51,0.72,0.59,0.29,1
Away,PASS,PASS,1,7139,713.9,7147,714.7,B20,B24,0.62,0.27,0.69,0.31,1
Away,PASS,PASS,1,7147,714.7,7158,715.8,B24,B20,0.69,0.31,0.64,0.22,1
Away,PASS,PASS,1,7194,719.4,7202,720.2,B20,B22,0.68,0.36,0.72,0.51,1
Away,PASS,PASS,1,7202,720.2,7212,721.2,B22,B21,0.72,0.51,0.63,0.56,1
Away,PASS,PASS,1,7237,723.7,7243,724.3,B21,B19,0.67,0.71,0.74,0.88,1
Away,PASS,PASS,1,7251,725.1,7262,726.2,B19,B15,0.75,0.87,0.77,0.97,1
Away,CHALLENGE,TACKLE-LOST,1,7282,728.2,7282,728.2,B15,,0.82,0.95,,,1
Away,BALL LOST,THEFT,1,7282,728.2,7282,728.2,B15,,0.82,0.95,,,1
Home,CHALLENGE,TACKLE-WON,1,7283,728.3,7283,728.3,A08,,0.83,0.94,,,1
Home,RECOVERY,THEFT,1,7283,728.3,7283,728.3,A08,,0.83,0.94,,,1
Home,PASS,PASS,1,7308,730.8,7317,731.7,A08,A07,0.8,1.0,0.8,0.86,1
Home,BALL LOST,INTERCEPTION,1,7323,732.3,7337,733.7,A07,,0.79,0.87,0.67,0.65,1
Away,RECOVERY,INTERCEPTION,1,7338,733.8,7338,733.8,B20,,0.7,0.65,,,1
Away,BALL LOST,BALL LOST,1,7339,733.9,7354,735.4,B20,,0.7,0.65,0.76,0.58,1
Home,RECOVERY,RECOVERY,1,7353,735.3,7353,735.3,A06,,0.76,0.64,,,1
Home,PASS,PASS,1,7366,736.6,7380,738.0,A06,A11,0.78,0.59,0.95,0.52,1
Home,BALL LOST,BALL LOST,1,7380,738.0,7392,739.2,A11,,0.95,0.52,0.76,0.31,1
Away,RECOVERY,RECOVERY,1,7392,739.2,7392,739.2,B22,,0.76,0.37,,,1
Away,SHOT,BLOCKED,1,7406,740.6,7408,740.8,B22,,0.8,0.35,0.86,0.33,1
Home,RECOVERY,BLOCKED,1,7409,740.9,7409,740.9,A02,,0.86,0.42,,,1
Home,BALL OUT,BALL OUT,1,7409,740.9,7416,741.6,A02,,0.86,0.42,1.02,0.45,1
Away,SET PIECE,CORNER KICK,1,7794,779.4,7794,779.4,B20,,,,,,1
Away,BALL LOST,INTERCEPTION,1,7794,779.4,7811,781.1,B20,,1.01,0.01,0.94,0.53,1
Home,RECOVERY,INTERCEPTION,1,7812,781.2,7812,781.2,A06,,0.94,0.52,,,1
Home,BALL LOST,HEAD,1,7812,781.2,7844,784.4,A06,,0.94,0.52,0.86,0.85,1
Away,RECOVERY,RECOVERY,1,7844,784.4,7844,784.4,B15,,0.84,0.87,,,1
Away,BALL LOST,INTERCEPTION,1,7862,786.2,7870,787.0,B15,,0.89,0.93,0.89,0.65,1
Home,RECOVERY,INTERCEPTION,1,7871,787.1,7871,787.1,A04,,0.9,0.65,,,1
Home,PASS,PASS,1,7871,787.1,7888,788.8,A04,A05,0.9,0.65,0.85,0.49,1
Home,BALL LOST,HEAD-INTERCEPTION,1,7888,788.8,7911,791.1,A05,,0.85,0.49,0.69,0.42,1
Away,RECOVERY,INTERCEPTION,1,7911,791.1,7911,791.1,B19,,0.69,0.5,,,1
Away,PASS,PASS,1,7911,791.1,7941,794.1,B19,B20,0.69,0.5,0.85,0.16,1
Away,CHALLENGE,TACKLE-LOST,1,7950,795.0,7950,795.0,B20,,0.87,0.16,,,1
Away,BALL LOST,THEFT,1,7950,795.0,7950,795.0,B20,,0.87,0.16,,,1
Home,CHALLENGE,TACKLE-WON,1,7950,795.0,7950,795.0,A01,,0.87,0.14,,,1
Home,RECOVERY,THEFT,1,7950,795.0,7950,795.0,A01,,0.87,0.14,,,1
Home,PASS,PASS,1,7973,797.3,7982,798.2,A01,A08,0.8,0.11,0.6,0.19,1
Home,PASS,PASS,1,8026,802.6,8050,805.0,A08,A09,0.52,0.25,0.52,0.82,1
Home,PASS,PASS,1,8067,806.7,8078,807.8,A09,A06,0.47,0.85,0.46,0.7,1
Home,PASS,PASS,1,8094,809.4,8098,809.8,A06,A08,0.44,0.69,0.38,0.71,1
Home,PASS,PASS,1,8098,809.8,8106,810.6,A08,A09,0.38,0.71,0.42,0.75,1
Home,PASS,PASS,1,8113,811.3,8129,812.9,A09,A08,0.41,0.75,0.36,0.87,1
Home,PASS,PASS,1,8131,813.1,8142,814.2,A08,A04,0.36,0.88,0.45,0.83,1
Home,PASS,PASS,1,8152,815.2,8162,816.2,A04,A08,0.44,0.86,0.36,0.96,1
Home,PASS,PASS,1,8177,817.7,8194,819.4,A08,A04,0.36,0.96,0.45,0.91,1
Home,PASS,PASS,1,8198,819.8,8218,821.8,A04,A03,0.45,0.9,0.55,0.7,1
Home,PASS,PASS,1,8218,821.8,8226,822.6,A03,A06,0.55,0.7,0.46,0.67,1
Home,PASS,PASS,1,8239,823.9,8254,825.4,A06,A02,0.46,0.62,0.54,0.35,1
Home,PASS,PASS,1,8262,826.2,8270,827.0,A02,A05,0.54,0.33,0.51,0.19,1
Home,PASS,PASS,1,8278,827.8,8289,828.9,A05,A06,0.51,0.19,0.45,0.35,1
Home,PASS,PASS,1,8317,831.7,8327,832.7,A06,A05,0.42,0.29,0.46,0.19,1
Home,PASS,PASS,1,8327,832.7,8343,834.3,A05,A02,0.46,0.19,0.54,0.32,1
Home,PASS,PASS,1,8352,835.2,8366,836.6,A02,A04,0.53,0.34,0.51,0.69,1
Home,PASS,DEEP BALL,1,8376,837.6,8409,840.9,A04,A10,0.49,0.7,0.1,0.75,1
Home,BALL LOST,INTERCEPTION,1,8409,840.9,8422,842.2,A10,,0.1,0.75,0.12,0.65,1
Away,RECOVERY,INTERCEPTION,1,8421,842.1,8421,842.1,B17,,0.13,0.58,,,1
Away,PASS,PASS,1,8421,842.1,8433,843.3,B17,B15,0.13,0.58,0.12,0.77,1
Away,PASS,PASS,1,8439,843.9,8446,844.6,B15,B20,0.12,0.77,0.22,0.68,1
Home,CHALLENGE,GROUND-FAULT-LOST,1,8480,848.0,8480,848.0,A02,,0.43,0.46,,,1
Away,CHALLENGE,GROUND-FAULT-WON,1,8480,848.0,8480,848.0,B23,,0.43,0.46,,,1
Away,SET PIECE,FREE KICK,1,8655,865.5,8655,865.5,B20,,,,,,1
Away,PASS,PASS,1,8655,865.5,8671,867.1,B20,B18,0.43,0.4,0.42,0.31,1
Away,PASS,PASS,1,8683,868.3,8694,869.4,B18,B22,0.44,0.26,0.52,0.03,1
Away,PASS,PASS,1,8710,871.0,8722,872.2,B22,B18,0.5,0.04,0.37,0.14,1
Away,PASS,PASS,1,8746,874.6,8761,876.1,B18,B17,0.38,0.16,0.3,0.39,1
Away,PASS,PASS,1,8777,877.7,8790,879.0,B17,B16,0.32,0.43,0.32,0.68,1
Away,PASS,PASS,1,8804,880.4,8822,882.2,B16,B17,0.3,0.71,0.3,0.46,1
Away,PASS,PASS,1,8837,883.7,8852,885.2,B17,B18,0.32,0.42,0.38,0.07,1
Away,PASS,PASS,1,8877,887.7,8889,888.9,B18,B17,0.38,0.1,0.27,0.24,1
Away,PASS,PASS,1,8902,890.2,8916,891.6,B17,B25,0.25,0.23,0.12,0.46,1
Away,PASS,PASS,1,8936,893.6,8952,895.2,B25,B16,0.12,0.49,0.16,0.74,1
Away,BALL LOST,INTERCEPTION,1,8979,897.9,9008,900.8,B16,,0.18,0.8,0.57,0.89,1
Away,CHALLENGE,GROUND-LOST,1,9008,900.8,9008,900.8,B24,,0.57,0.87,,,1
Home,CHALLENGE,GROUND-WON,1,9009,900.9,9009,900.9,A03,,0.57,0.87,,,1
Home,RECOVERY,INTERCEPTION,1,9009,900.9,9009,900.9,A03,,0.57,0.87,,,1
Home,PASS,PASS,1,9009,900.9,9022,902.2,A03,A04,0.57,0.87,0.54,0.86,1
Home,PASS,HEAD,1,9022,902.2,9048,904.8,A04,A02,0.54,0.86,0.75,0.83,1
Home,PASS,PASS,1,9048,904.8,9065,906.5,A02,A11,0.75,0.83,0.96,0.65,1
Home,BALL OUT,BALL OUT,1,9065,906.5,9089,908.9,A11,,0.96,0.65,0.94,1.01,1
Away,SET PIECE,THROW IN,1,9171,917.1,9171,917.1,B15,,,,,,1
Away,PASS,PASS,1,9171,917.1,9181,918.1,B15,B21,0.75,1.01,0.72,0.9,1
Away,PASS,PASS,1,9181,918.1,9188,918.8,B21,B15,0.72,0.9,0.74,1.0,1
Away,PASS,PASS,1,9194,919.4,9209,920.9,B15,B16,0.73,0.99,0.55,0.88,1
Away,PASS,PASS,1,9232,923.2,9250,925.0,B16,B17,0.56,0.76,0.51,0.43,1
Away,PASS,PASS,1,9265,926.5,9274,927.4,B17,B18,0.54,0.34,0.58,0.15,1
Away,PASS,PASS,1,9291,929.1,9298,929.8,B18,B22,0.6,0.13,0.66,0.01,1
Away,PASS,PASS,1,9368,936.8,9388,938.8,B22,B16,0.54,0.19,0.42,0.64,1
Away,PASS,PASS,1,9392,939.2,9419,941.9,B16,B15,0.42,0.65,0.42,0.93,1
Away,PASS,PASS,1,9419,941.9,9434,943.4,B15,B16,0.42,0.93,0.34,0.79,1
Away,PASS,PASS,1,9444,944.4,9456,945.6,B16,B20,0.35,0.77,0.37,0.6,1
Away,PASS,PASS,1,9486,948.6,9496,949.6,B20,B23,0.45,0.64,0.6,0.54,1
Home,CHALLENGE,GROUND-ADVANTAGE-LOST,1,9495,949.5,9495,949.5,A02,,0.61,0.52,,,1
Away,CHALLENGE,GROUND-ADVANTAGE-WON,1,9499,949.9,9499,949.9,B23,,0.6,0.56,,,1
Away,PASS,PASS,1,9499,949.9,9504,950.4,B23,B19,0.6,0.56,0.58,0.63,1
Away,PASS,PASS,1,9511,951.1,9522,952.2,B19,B24,0.59,0.62,0.67,0.85,1
Away,PASS,PASS,1,9534,953.4,9550,955.0,B24,B15,0.68,0.9,0.58,0.92,1
Away,PASS,PASS,1,9550,955.0,9560,956.0,B15,B21,0.58,0.92,0.58,0.77,1
Away,PASS,PASS,1,9590,959.0,9602,960.2,B21,B20,0.61,0.86,0.57,0.67,1
Away,PASS,PASS,1,9602,960.2,9611,961.1,B20,B16,0.57,0.67,0.47,0.76,1
Away,PASS,PASS,1,9611,961.1,9628,962.8,B16,B17,0.47,0.76,0.5,0.44,1
Away,PASS,PASS,1,9639,963.9,9648,964.8,B17,B22,0.51,0.41,0.66,0.18,1
Away,PASS,PASS,1,9690,969.0,9703,970.3,B22,B18,0.79,0.11,0.85,0.0,1
Away,PASS,PASS,1,9734,973.4,9744,974.4,B18,B21,0.77,0.11,0.7,0.24,1
Away,PASS,PASS,1,9757,975.7,9794,979.4,B21,B15,0.68,0.27,0.69,0.9,1
Home,CHALLENGE,GROUND-LOST,1,9758,975.8,9758,975.8,A06,,0.68,0.27,,,1
Away,PASS,HEAD,1,9794,979.4,9804,980.4,B15,B19,0.69,0.9,0.76,0.95,1
Away,PASS,PASS,1,9804,980.4,9813,981.3,B19,B15,0.76,0.95,0.77,0.86,1
Away,PASS,PASS,1,9814,981.4,9820,982.0,B15,B23,0.77,0.86,0.78,0.79,1
Home,CHALLENGE,GROUND-LOST,1,9822,982.2,9822,982.2,A07,,0.79,0.75,,,1
Away,CHALLENGE,GROUND-WON,1,9824,982.4,9824,982.4,B23,,0.78,0.78,,,1
Away,PASS,PASS,1,9844,984.4,9856,985.6,B23,B20,0.75,0.83,0.66,0.86,1
Away,PASS,PASS,1,9878,987.8,9898,989.8,B20,B16,0.62,0.85,0.49,0.78,1
Away,PASS,PASS,1,9898,989.8,9918,991.8,B16,B17,0.49,0.78,0.5,0.45,1
Away,PASS,PASS,1,9934,993.4,9944,994.4,B17,B21,0.51,0.41,0.6,0.31,1
Away,PASS,PASS,1,9950,995.0,9959,995.9,B21,B24,0.6,0.31,0.71,0.3,1
Away,BALL LOST,BALL LOST,1,9995,999.5,10008,1000.8,B24,,0.72,0.5,0.82,0.69,1
Home,RECOVERY,RECOVERY,1,10010,1001.0,10010,1001.0,A04,,0.82,0.7,,,1
Home,PASS,PASS,1,10048,1004.8,10059,1005.9,A04,A06,0.65,0.66,0.67,0.51,1
Home,PASS,PASS,1,10068,1006.8,10086,1008.6,A06,A08,0.68,0.53,0.64,0.85,1
Home,PASS,PASS,1,10116,1011.6,10129,1012.9,A08,A04,0.58,0.95,0.64,0.87,1
Home,PASS,PASS,1,10144,1014.4,10162,1016.2,A04,A06,0.66,0.85,0.64,0.65,1
Home,PASS,PASS,1,10180,1018.0,10197,1019.7,A06,A05,0.62,0.59,0.62,0.21,1
Home,PASS,PASS,1,10212,1021.2,10227,1022.7,A05,A01,0.59,0.17,0.42,0.02,1
Home,PASS,PASS,1,10227,1022.7,10240,1024.0,A01,A05,0.42,0.02,0.51,0.11,1
Home,PASS,PASS,1,10248,1024.8,10256,1025.6,A05,A09,0.5,0.13,0.43,0.26,1
Home,PASS,PASS,1,10259,1025.9,10266,1026.6,A09,A01,0.43,0.24,0.36,0.03,1
Away,RECOVERY,INTERCEPTION,1,10274,1027.4,10274,1027.4,B18,,0.33,0.06,,,1
Away,BALL OUT,BALL OUT,1,10274,1027.4,10280,1028.0,B18,,0.33,0.06,0.31,-0.01,1
Home,BALL LOST,INTERCEPTION,1,10274,1027.4,10276,1027.6,A01,,0.35,0.03,0.31,0.01,1
Home,SET PIECE,THROW IN,1,10368,1036.8,10368,1036.8,A01,,,,,,1
Home,PASS,PASS,1,10368,1036.8,10378,1037.8,A01,A05,0.26,0.01,0.34,0.06,1
Home,PASS,PASS,1,10434,1043.4,10450,1045.0,A05,A02,0.33,0.13,0.47,0.17,1
Home,PASS,PASS,1,10450,1045.0,10472,1047.2,A02,A03,0.47,0.17,0.54,0.46,1
Home,BALL LOST,INTERCEPTION,1,10486,1048.6,10510,1051.0,A03,,0.54,0.42,0.23,0.04,1
Away,RECOVERY,INTERCEPTION,1,10511,1051.1,10511,1051.1,B18,,0.2,0.13,,,1
Away,BALL LOST,INTERCEPTION,1,10511,1051.1,10523,1052.3,B18,,0.2,0.13,0.3,0.07,1
Home,RECOVERY,INTERCEPTION,1,10524,1052.4,10524,1052.4,A05,,0.29,0.1,,,1
Home,PASS,PASS,1,10539,1053.9,10560,1056.0,A05,A01,0.19,0.13,0.18,0.12,1
Home,PASS,PASS,1,10560,1056.0,10568,1056.8,A01,A09,0.18,0.12,0.24,0.16,1
Home,BALL LOST,INTERCEPTION,1,10580,1058.0,10597,1059.7,A09,,0.24,0.19,0.06,0.58,1
Home,CHALLENGE,AERIAL-LOST,1,10597,1059.7,10597,1059.7,A08,,0.06,0.62,,,1
Away,CHALLENGE,AERIAL-WON,1,10598,1059.8,10598,1059.8,B15,,0.06,0.6,,,1
Away,RECOVERY,INTERCEPTION,1,10598,1059.8,10598,1059.8,B15,,0.06,0.6,,,1
Away,BALL OUT,BALL OUT,1,10598,1059.8,10614,1061.4,B15,,0.06,0.6,-0.01,0.83,1
Home,SET PIECE,CORNER KICK,1,10842,1084.2,10842,1084.2,A08,,,,,,1
Home,BALL LOST,INTERCEPTION,1,10842,1084.2,10860,1086.0,A08,,0.03,0.96,0.1,0.42,1
Away,RECOVERY,INTERCEPTION,1,10860,1086.0,10860,1086.0,B20,,0.1,0.46,,,1
Away,BALL LOST,HEAD-INTERCEPTION,1,10860,1086.0,10871,1087.1,B20,,0.1,0.46,0.14,0.65,1
Home,RECOVERY,INTERCEPTION,1,10872,1087.2,10872,1087.2,A07,,0.13,0.58,,,1
Home,PASS,PASS,1,10872,1087.2,10894,1089.4,A07,A01,0.13,0.58,0.25,0.35,1
Home,PASS,PASS,1,10896,1089.6,10908,1090.8,A01,A09,0.24,0.33,0.18,0.19,1
Home,PASS,PASS,1,10925,1092.5,10938,1093.8,A09,A03,0.21,0.18,0.09,0.59,1
Home,SHOT,HEAD-OFF TARGET-OUT,1,10938,1093.8,10944,1094.4,A03,,0.09,0.59,-0.01,0.59,1
Away,CHALLENGE,AERIAL-LOST,1,10938,1093.8,10938,1093.8,B16,,0.08,0.57,,,1
Away,RECOVERY,RECOVERY,1,11198,1119.8,11198,1119.8,B25,,-0.01,0.4,,,1
Away,BALL LOST,GOAL KICK-INTERCEPTION,1,11198,1119.8,11264,1126.4,B25,,-0.01,0.4,0.61,0.75,1
Home,CHALLENGE,AERIAL-WON,1,11264,1126.4,11264,1126.4,A04,,0.64,0.7,,,1
Home,RECOVERY,INTERCEPTION,1,11264,1126.4,11264,1126.4,A04,,0.64,0.7,,,1
Home,BALL LOST,HEAD-INTERCEPTION,1,11264,1126.4,11279,1127.9,A04,,0.64,0.7,0.54,0.68,1
Away,CHALLENGE,AERIAL-LOST,1,11264,1126.4,11264,1126.4,B24,,0.63,0.69,,,1
Away,RECOVERY,INTERCEPTION,1,11278,1127.8,11278,1127.8,B21,,0.53,0.66,,,1
Away,BALL LOST,INTERCEPTION,1,11295,1129.5,11298,1129.8,B21,,0.53,0.73,0.56,0.71,1
Home,RECOVERY,INTERCEPTION,1,11297,1129.7,11297,1129.7,A07,,0.56,0.74,,,1
Home,PASS,PASS,1,11300,1130.0,11315,1131.5,A07,A10,0.56,0.75,0.53,0.84,1
Home,CHALLENGE,GROUND-WON,1,11315,1131.5,11315,1131.5,A10,,0.53,0.84,,,1
Away,CHALLENGE,TACKLE-WON,1,11334,1133.4,11334,1133.4,B19,,0.57,0.9,,,1
Away,RECOVERY,THEFT,1,11334,1133.4,11334,1133.4,B19,,0.57,0.9,,,1
Away,PASS,PASS,1,11336,1133.6,11346,1134.6,B19,B21,0.56,0.9,0.54,0.88,1
Home,CHALLENGE,TACKLE-LOST,1,11337,1133.7,11337,1133.7,A10,,0.55,0.91,,,1
Home,BALL LOST,THEFT,1,11337,1133.7,11337,1133.7,A10,,0.55,0.91,,,1
Away,PASS,PASS,1,11346,1134.6,11354,1135.4,B21,B24,0.54,0.88,0.65,0.8,1
Away,BALL LOST,INTERCEPTION,1,11354,1135.4,11372,1137.2,B24,,0.65,0.8,0.72,0.7,1
Home,RECOVERY,INTERCEPTION,1,11373,1137.3,11373,1137.3,A03,,0.7,0.67,,,1
Home,PASS,PASS,1,11373,1137.3,11385,1138.5,A03,A09,0.7,0.67,0.54,0.42,1
Home,PASS,PASS,1,11385,1138.5,11395,1139.5,A09,A05,0.54,0.42,0.62,0.48,1
Home,PASS,PASS,1,11395,1139.5,11408,1140.8,A05,A06,0.62,0.48,0.61,0.53,1
Away,CHALLENGE,TACKLE-FAULT-LOST,1,11408,1140.8,11408,1140.8,B24,,0.61,0.53,,,1
Home,CHALLENGE,GROUND-FAULT-WON,1,11408,1140.8,11408,1140.8,A06,,0.61,0.53,,,1
Home,FAULT RECEIVED,FAULT RECEIVED,1,11419,1141.9,11419,1141.9,A06,,0.6,0.56,,,1
Home,SET PIECE,FREE KICK,1,11460,1146.0,11460,1146.0,A06,,,,,,1
Home,PASS,PASS,1,11460,1146.0,11476,1147.6,A06,A04,0.6,0.57,0.61,0.77,1
Home,PASS,PASS,1,11488,1148.8,11502,1150.2,A04,A08,0.57,0.81,0.45,0.97,1
Home,PASS,PASS,1,11525,1152.5,11534,1153.4,A08,A06,0.45,0.89,0.48,0.75,1
Home,PASS,PASS,1,11605,1160.5,11620,1162.0,A06,A02,0.53,0.54,0.57,0.26,1
Home,PASS,PASS,1,11628,1162.8,11645,1164.5,A02,A03,0.56,0.24,0.6,0.57,1
Home,PASS,PASS,1,11655,1165.5,11668,1166.8,A03,A04,0.59,0.58,0.56,0.78,1
Home,PASS,PASS,1,11696,1169.6,11709,1170.9,A04,A03,0.54,0.83,0.64,0.61,1
Home,PASS,PASS,1,11725,1172.5,11745,1174.5,A03,A02,0.64,0.6,0.62,0.26,1
Home,PASS,PASS,1,11745,1174.5,11758,1175.8,A02,A05,0.62,0.26,0.58,0.12,1
Home,PASS,PASS,1,11776,1177.6,11783,1178.3,A05,A09,0.56,0.09,0.42,0.15,1
Home,PASS,PASS,1,11783,1178.3,11793,1179.3,A09,A06,0.42,0.15,0.51,0.24,1
Home,PASS,PASS,1,11810,1181.0,11834,1183.4,A06,A08,0.48,0.27,0.27,0.94,1
Home,PASS,PASS,1,11880,1188.0,11895,1189.5,A08,A04,0.09,0.82,0.22,0.71,1
Home,SHOT,ON TARGET-SAVED,1,11902,1190.2,11911,1191.1,A04,,0.2,0.7,0.0,0.54,1
Away,RECOVERY,SAVED,1,11912,1191.2,11912,1191.2,B25,,0.02,0.56,,,1
Away,BALL LOST,BALL LOST,1,11912,1191.2,11931,1193.1,B25,,0.02,0.56,0.0,0.62,1
Home,RECOVERY,RECOVERY,1,11933,1193.3,11933,1193.3,A10,,0.01,0.64,,,1
Home,BALL LOST,OFFSIDE,1,11938,1193.8,11938,1193.8,A10,,0.0,0.69,,,1
Away,SET PIECE,FREE KICK,1,12156,1215.6,12156,1215.6,B25,,,,,,1
Away,PASS,PASS,1,12156,1215.6,12173,1217.3,B25,B16,0.08,0.58,0.18,0.75,1
Away,PASS,PASS,1,12226,1222.6,12244,1224.4,B16,B17,0.24,0.67,0.21,0.34,1
Away,PASS,PASS,1,12254,1225.4,12266,1226.6,B17,B18,0.21,0.33,0.31,0.08,1
Away,PASS,PASS,1,12300,1230.0,12317,1231.7,B18,B17,0.33,0.12,0.25,0.35,1
Away,PASS,PASS,1,12350,1235.0,12366,1236.6,B17,B15,0.3,0.48,0.35,0.91,1
Away,PASS,PASS,1,12384,1238.4,12386,1238.6,B15,B19,0.35,0.94,0.47,1.02,1
Home,RECOVERY,THEFT,1,12397,1239.7,12397,1239.7,A04,,0.44,0.98,,,1
Away,BALL LOST,THEFT,1,12398,1239.8,12398,1239.8,B19,,0.44,0.98,,,1
Away,CHALLENGE,GROUND-LOST,1,12411,1241.1,12411,1241.1,B19,,0.38,0.97,,,1
Home,CHALLENGE,GROUND-WON,1,12414,1241.4,12414,1241.4,A04,,0.36,0.98,,,1
Home,PASS,PASS,1,12480,1248.0,12495,1249.5,A04,A10,0.15,0.79,0.23,0.7,1
Home,PASS,PASS,1,12499,1249.9,12513,1251.3,A10,A09,0.23,0.7,0.26,0.54,1
Home,BALL LOST,INTERCEPTION,1,12518,1251.8,12534,1253.4,A09,,0.26,0.53,0.23,0.25,1
Away,RECOVERY,INTERCEPTION,1,12535,1253.5,12535,1253.5,B18,,0.2,0.28,,,1
Home,CHALLENGE,TACKLE-WON,1,12541,1254.1,12541,1254.1,A01,,0.26,0.24,,,1
Home,RECOVERY,THEFT,1,12541,1254.1,12541,1254.1,A01,,0.26,0.24,,,1
Away,CHALLENGE,TACKLE-LOST,1,12542,1254.2,12542,1254.2,B18,,0.24,0.26,,,1
Away,BALL LOST,THEFT,1,12542,1254.2,12542,1254.2,B18,,0.24,0.26,,,1
Home,PASS,PASS,1,12544,1254.4,12552,1255.2,A01,A05,0.26,0.25,0.25,0.37,1
Home,PASS,PASS,1,12552,1255.2,12574,1257.4,A05,A06,0.25,0.37,0.41,0.36,1
Home,PASS,PASS,1,12574,1257.4,12585,1258.5,A06,A04,0.41,0.36,0.36,0.63,1
Home,CHALLENGE,TACKLE-FAULT-WON,1,12616,1261.6,12616,1261.6,A04,,0.35,0.5,,,1
Away,CHALLENGE,TACKLE-FAULT-LOST,1,12616,1261.6,12616,1261.6,B19,,0.35,0.49,,,1
Home,FAULT RECEIVED,FAULT RECEIVED,1,12632,1263.2,12632,1263.2,A04,,0.31,0.46,,,1
Away,CARD,YELLOW,1,12714,1271.4,12714,1271.4,B19,,,,,,1
Home,SET PIECE,FREE KICK,1,13141,1314.1,13141,1314.1,A09,,,,,,1
Home,BALL LOST,INTERCEPTION,1,13141,1314.1,13160,1316.0,A09,,0.35,0.49,0.12,0.41,1
Away,RECOVERY,INTERCEPTION,1,13161,1316.1,13161,1316.1,B23,,0.12,0.47,,,1
Away,BALL LOST,CLEARANCE,1,13161,1316.1,13219,1321.9,B23,,0.12,0.47,0.42,0.89,1
Home,RECOVERY,RECOVERY,1,13220,1322.0,13220,1322.0,A06,,0.45,0.91,,,1
Home,PASS,PASS,1,13220,1322.0,13233,1323.3,A06,A04,0.45,0.91,0.58,0.71,1
Home,PASS,PASS,1,13256,1325.6,13270,1327.0,A04,A06,0.58,0.73,0.54,0.84,1
Home,PASS,PASS,1,13304,1330.4,13320,1332.0,A06,A02,0.51,0.79,0.62,0.47,1
Home,PASS,PASS,1,13320,1332.0,13332,1333.2,A02,A04,0.62,0.47,0.66,0.72,1
Home,PASS,PASS,1,13351,1335.1,13371,1337.1,A04,A07,0.66,0.79,0.33,0.8,1
Away,CHALLENGE,AERIAL-LOST,1,13370,1337.0,13370,1337.0,B16,,0.33,0.81,,,1
Home,CHALLENGE,AERIAL-WON,1,13371,1337.1,13371,1337.1,A07,,0.33,0.8,,,1
Home,PASS,HEAD,1,13371,1337.1,13379,1337.9,A07,A09,0.33,0.8,0.37,0.76,1
Home,CHALLENGE,TACKLE-LOST,1,13388,1338.8,13388,1338.8,A09,,0.35,0.77,,,1
Home,BALL LOST,THEFT,1,13388,1338.8,13388,1338.8,A09,,0.35,0.77,,,1
Away,CHALLENGE,TACKLE-WON,1,13390,1339.0,13390,1339.0,B21,,0.35,0.77,,,1
Away,RECOVERY,THEFT,1,13390,1339.0,13390,1339.0,B21,,0.35,0.77,,,1
Away,PASS,PASS,1,13411,1341.1,13421,1342.1,B21,B20,0.35,0.78,0.35,0.64,1
Away,CHALLENGE,TACKLE-LOST,1,13423,1342.3,13423,1342.3,B20,,0.35,0.63,,,1
Away,BALL LOST,THEFT,1,13423,1342.3,13423,1342.3,B20,,0.35,0.63,,,1
Home,RECOVERY,INTERCEPTION,1,13424,1342.4,13424,1342.4,A05,,0.36,0.61,,,1
Home,BALL LOST,BALL LOST,1,13424,1342.4,13445,1344.5,A05,,0.36,0.61,0.25,0.49,1
Away,RECOVERY,RECOVERY,1,13445,1344.5,13445,1344.5,B17,,0.28,0.53,,,1
Away,PASS,PASS,1,13445,1344.5,13466,1346.6,B17,B18,0.28,0.53,0.33,0.21,1
Away,PASS,PASS,1,13490,1349.0,13500,1350.0,B18,B20,0.42,0.17,0.39,0.29,1
Away,BALL OUT,BALL OUT,1,13522,1352.2,13564,1356.4,B20,,0.45,0.31,1.01,0.21,1
Home,RECOVERY,RECOVERY,1,13859,1385.9,13859,1385.9,A11,,0.96,0.61,,,1
